4.044578834134393333e+02,1.751863629979949337e+02
4.056762993278899216e+02,1.750250668835752208e+02
4.068954780909712667e+02,1.748696419152956594e+02
4.081158718291749778e+02,1.747240640980757576e+02
4.093369526758924621e+02,1.745843667720702683e+02
4.105591214709294832e+02,1.744545314396256401e+02
4.117816369896707442e+02,1.743280024565816291e+02
4.130058453658757571e+02,1.742190638098917077e+02
4.142303439343645550e+02,1.741134369530690265e+02
4.154562346257733907e+02,1.740254267841647788e+02
4.166825515677806493e+02,1.739435699893376750e+02
4.179097978666354152e+02,1.738770846596737556e+02
4.191373623742707082e+02,1.738167592362816265e+02
4.203655863652338667e+02,1.737718192191939579e+02
4.215942375057214804e+02,1.737406719545989802e+02
4.228230803028637297e+02,1.737183301322720013e+02
4.240520964886504203e+02,1.737097865857220427e+02
4.252811423411122291e+02,1.737100505170004112e+02
4.265101649572982865e+02,1.737176126606431694e+02
4.277391870844056712e+02,1.737252538774164350e+02
4.289681421684774705e+02,1.737401930356030277e+02
4.301970962888466374e+02,1.737552112625600103e+02
4.314260466021679008e+02,1.737705378571244808e+02
4.326549905085032037e+02,1.737863698561949946e+02
4.338839304035998907e+02,1.738025102202844607e+02
4.351128635570488541e+02,1.738191559845267022e+02
4.363418038063043127e+02,1.738352693601283079e+02
4.375707545584094191e+02,1.738505607306859133e+02
4.387997118195814323e+02,1.738653197051061170e+02
4.400286786776807730e+02,1.738792566634064940e+02
4.412576720829287638e+02,1.738906139064806098e+02
4.424867137263106542e+02,1.738938412810062744e+02
4.437157594365360751e+02,1.738944888069200090e+02
4.449447825404649279e+02,1.738870063526069885e+02
4.461737173808530201e+02,1.738704856022154388e+02
4.474025292655835528e+02,1.738465037536978741e+02
4.486311315524160932e+02,1.738134856086393256e+02
4.498595107267990443e+02,1.737730086886026299e+02
4.510874644474861270e+02,1.737212067874410195e+02
4.523151631414292524e+02,1.736636768473788948e+02
4.535422791672410767e+02,1.735948289257751753e+02
4.547690606529837964e+02,1.735202570587464663e+02
4.559948968903007653e+02,1.734314916578638872e+02
4.572199267779143952e+02,1.733322165272083453e+02
4.584437256236882945e+02,1.732187697899452985e+02
4.596665065230625373e+02,1.730948317036330479e+02
4.608878160774213484e+02,1.729571481913839932e+02
4.621079801238489040e+02,1.728096575919587394e+02
4.633264080831770571e+02,1.726484524895558934e+02
4.645435016641738457e+02,1.724774642086423739e+02
4.657585211720444249e+02,1.722923119129308418e+02
4.669716994386467945e+02,1.720954559489449878e+02
4.681825026141586932e+02,1.718844833268262278e+02
4.693912158473468139e+02,1.716618488797401767e+02
4.705973632961359385e+02,1.714257088600639634e+02
4.718010464018675520e+02,1.711773124871242544e+02
4.730018758898244187e+02,1.709154684152674406e+02
4.741999798559411374e+02,1.706414234125968505e+02
4.753945512867690013e+02,1.703523682729380369e+02
4.765856963728168694e+02,1.700495033507411051e+02
4.777729478895087709e+02,1.697317178677087952e+02
4.789564409503958018e+02,1.694002092676010989e+02
4.801387749561917531e+02,1.690645903231835234e+02
4.813205439651919733e+02,1.687269873218938301e+02
4.825011327529725804e+02,1.683852800037398652e+02
4.836811463271732805e+02,1.680415915666120270e+02
4.848598494906502196e+02,1.676934355246957580e+02
4.860373787462108339e+02,1.673413295329658297e+02
4.872135657218965434e+02,1.669847654078205892e+02
4.883885506135387118e+02,1.666242598162885429e+02
4.895620070257554630e+02,1.662588096476735302e+02
4.907346279188630547e+02,1.658906873607078580e+02
4.919056882801707502e+02,1.655176305188093409e+02
4.930758958010196125e+02,1.651419070363625679e+02
4.942458232370498195e+02,1.647653123317566042e+02
4.954155739024622562e+02,1.643881689135714623e+02
4.965850434259108965e+02,1.640101546137913999e+02
4.977543355129303677e+02,1.636315918153723601e+02
4.989234116246569783e+02,1.632523625679459940e+02
5.000919753753991017e+02,1.628715574503795835e+02
5.012603218728177694e+02,1.624900862993304713e+02
5.024281529872533838e+02,1.621070402638865460e+02
5.035956597985713188e+02,1.617230069025239061e+02
5.047630752997526997e+02,1.613386960586555858e+02
5.059301654285026757e+02,1.609533982407436952e+02
5.070971639465914222e+02,1.605678230393990589e+02
5.082624504397638248e+02,1.601771042582490736e+02
5.094272066091463103e+02,1.597848073770497024e+02
5.105902211278228151e+02,1.593873768718529504e+02
5.117526962333145661e+02,1.589883713503057265e+02
5.129144704559258798e+02,1.585873296657027254e+02
5.140759474350463734e+02,1.581854279313367329e+02
5.152367184583569042e+02,1.577814917871801299e+02
5.163971900954383045e+02,1.573766963368071004e+02
5.175573207487370837e+02,1.569709246714706978e+02
5.187171421038091239e+02,1.565642697791701607e+02
5.198766209108945304e+02,1.561566392196765207e+02
5.210357890045464728e+02,1.557481259300851946e+02
5.221946035122363128e+02,1.553386107119542885e+02
5.233530635679460374e+02,1.549280938713272917e+02
5.245111683059222969e+02,1.545165757149961792e+02
5.256689168606774274e+02,1.541040565505012978e+02
5.268263483716075370e+02,1.536906486712590549e+02
